XCoord,YCoord,XCOORD,YCOORD,ID500M
4493750.00000000,3655250.00000000,4493750.000000,3655250.000000,500mE44935N36550
4494250.00000000,3655250.00000000,4494250.000000,3655250.000000,500mE44940N36550
4494750.00000000,3655250.00000000,4494750.000000,3655250.000000,500mE44945N36550
4495250.00000000,3655250.00000000,4495250.000000,3655250.000000,500mE44950N36550
4495750.00000000,3655250.00000000,4495750.000000,3655250.000000,500mE44955N36550
4496250.00000000,3655250.00000000,4496250.000000,3655250.000000,500mE44960N36550
4496750.00000000,3655250.00000000,4496750.000000,3655250.000000,500mE44965N36550
4497250.00000000,3655250.00000000,4497250.000000,3655250.000000,500mE44970N36550
4497750.00000000,3655250.00000000,4497750.000000,3655250.000000,500mE44975N36550
4498250.00000000,3655250.00000000,4498250.000000,3655250.000000,500mE44980N36550
4498750.00000000,3655250.00000000,4498750.000000,3655250.000000,500mE44985N36550
4499250.00000000,3655250.00000000,4499250.000000,3655250.000000,500mE44990N36550
4499750.00000000,3655250.00000000,4499750.000000,3655250.000000,500mE44995N36550
4500250.00000000,3655250.00000000,4500250.000000,3655250.000000,500mE45000N36550
4500750.00000000,3655250.00000000,4500750.000000,3655250.000000,500mE45005N36550
4501250.00000000,3655250.00000000,4501250.000000,3655250.000000,500mE45010N36550
4501750.00000000,3655250.00000000,4501750.000000,3655250.000000,500mE45015N36550
4502250.00000000,3655250.00000000,4502250.000000,3655250.000000,500mE45020N36550
4502750.00000000,3655250.00000000,4502750.000000,3655250.000000,500mE45025N36550
4503250.00000000,3655250.00000000,4503250.000000,3655250.000000,500mE45030N36550
4474750.00000000,3655750.00000000,4474750.000000,3655750.000000,500mE44745N36555
4475250.00000000,3655750.00000000,4475250.000000,3655750.000000,500mE44750N36555
4475750.00000000,3655750.00000000,4475750.000000,3655750.000000,500mE44755N36555
4476250.00000000,3655750.00000000,4476250.000000,3655750.000000,500mE44760N36555
4476750.00000000,3655750.00000000,4476750.000000,3655750.000000,500mE44765N36555
4477250.00000000,3655750.00000000,4477250.000000,3655750.000000,500mE44770N36555
4477750.00000000,3655750.00000000,4477750.000000,3655750.000000,500mE44775N36555
4478250.00000000,3655750.00000000,4478250.000000,3655750.000000,500mE44780N36555
4478750.00000000,3655750.00000000,4478750.000000,3655750.000000,500mE44785N36555
4479250.00000000,3655750.00000000,4479250.000000,3655750.000000,500mE44790N36555
4479750.00000000,3655750.00000000,4479750.000000,3655750.000000,500mE44795N36555
4493750.00000000,3655750.00000000,4493750.000000,3655750.000000,500mE44935N36555
4494250.00000000,3655750.00000000,4494250.000000,3655750.000000,500mE44940N36555
4494750.00000000,3655750.00000000,4494750.000000,3655750.000000,500mE44945N36555
4495250.00000000,3655750.00000000,4495250.000000,3655750.000000,500mE44950N36555
4495750.00000000,3655750.00000000,4495750.000000,3655750.000000,500mE44955N36555
4496250.00000000,3655750.00000000,4496250.000000,3655750.000000,500mE44960N36555
4496750.00000000,3655750.00000000,4496750.000000,3655750.000000,500mE44965N36555
4497250.00000000,3655750.00000000,4497250.000000,3655750.000000,500mE44970N36555
4497750.00000000,3655750.00000000,4497750.000000,3655750.000000,500mE44975N36555
4498250.00000000,3655750.00000000,4498250.000000,3655750.000000,500mE44980N36555
4498750.00000000,3655750.00000000,4498750.000000,3655750.000000,500mE44985N36555
4499250.00000000,3655750.00000000,4499250.000000,3655750.000000,500mE44990N36555
4499750.00000000,3655750.00000000,4499750.000000,3655750.000000,500mE44995N36555
4500250.00000000,3655750.00000000,4500250.000000,3655750.000000,500mE45000N36555
4500750.00000000,3655750.00000000,4500750.000000,3655750.000000,500mE45005N36555
4501250.00000000,3655750.00000000,4501250.000000,3655750.000000,500mE45010N36555
4501750.00000000,3655750.00000000,4501750.000000,3655750.000000,500mE45015N36555
4502250.00000000,3655750.00000000,4502250.000000,3655750.000000,500mE45020N36555
4502750.00000000,3655750.00000000,4502750.000000,3655750.000000,500mE45025N36555
4503250.00000000,3655750.00000000,4503250.000000,3655750.000000,500mE45030N36555
4474750.00000000,3656250.00000000,4474750.000000,3656250.000000,500mE44745N36560
4475250.00000000,3656250.00000000,4475250.000000,3656250.000000,500mE44750N36560
4475750.00000000,3656250.00000000,4475750.000000,3656250.000000,500mE44755N36560
4476250.00000000,3656250.00000000,4476250.000000,3656250.000000,500mE44760N36560
4476750.00000000,3656250.00000000,4476750.000000,3656250.000000,500mE44765N36560
4477250.00000000,3656250.00000000,4477250.000000,3656250.000000,500mE44770N36560
4477750.00000000,3656250.00000000,4477750.000000,3656250.000000,500mE44775N36560
4478250.00000000,3656250.00000000,4478250.000000,3656250.000000,500mE44780N36560
4478750.00000000,3656250.00000000,4478750.000000,3656250.000000,500mE44785N36560
4479250.00000000,3656250.00000000,4479250.000000,3656250.000000,500mE44790N36560
4479750.00000000,3656250.00000000,4479750.000000,3656250.000000,500mE44795N36560
4480250.00000000,3656250.00000000,4480250.000000,3656250.000000,500mE44800N36560
4493250.00000000,3656250.00000000,4493250.000000,3656250.000000,500mE44930N36560
4493750.00000000,3656250.00000000,4493750.000000,3656250.000000,500mE44935N36560
4494250.00000000,3656250.00000000,4494250.000000,3656250.000000,500mE44940N36560
4494750.00000000,3656250.00000000,4494750.000000,3656250.000000,500mE44945N36560
4495250.00000000,3656250.00000000,4495250.000000,3656250.000000,500mE44950N36560
4495750.00000000,3656250.00000000,4495750.000000,3656250.000000,500mE44955N36560
4496250.00000000,3656250.00000000,4496250.000000,3656250.000000,500mE44960N36560
4496750.00000000,3656250.00000000,4496750.000000,3656250.000000,500mE44965N36560
4497250.00000000,3656250.00000000,4497250.000000,3656250.000000,500mE44970N36560
4497750.00000000,3656250.00000000,4497750.000000,3656250.000000,500mE44975N36560
4498250.00000000,3656250.00000000,4498250.000000,3656250.000000,500mE44980N36560
4498750.00000000,3656250.00000000,4498750.000000,3656250.000000,500mE44985N36560
4499250.00000000,3656250.00000000,4499250.000000,3656250.000000,500mE44990N36560
4499750.00000000,3656250.00000000,4499750.000000,3656250.000000,500mE44995N36560
4500250.00000000,3656250.00000000,4500250.000000,3656250.000000,500mE45000N36560
4500750.00000000,3656250.00000000,4500750.000000,3656250.000000,500mE45005N36560
4501250.00000000,3656250.00000000,4501250.000000,3656250.000000,500mE45010N36560
4501750.00000000,3656250.00000000,4501750.000000,3656250.000000,500mE45015N36560
4502250.00000000,3656250.00000000,4502250.000000,3656250.000000,500mE45020N36560
4502750.00000000,3656250.00000000,4502750.000000,3656250.000000,500mE45025N36560
4503250.00000000,3656250.00000000,4503250.000000,3656250.000000,500mE45030N36560
4475750.00000000,3656750.00000000,4475750.000000,3656750.000000,500mE44755N36565
4476250.00000000,3656750.00000000,4476250.000000,3656750.000000,500mE44760N36565
4476750.00000000,3656750.00000000,4476750.000000,3656750.000000,500mE44765N36565
4477250.00000000,3656750.00000000,4477250.000000,3656750.000000,500mE44770N36565
4477750.00000000,3656750.00000000,4477750.000000,3656750.000000,500mE44775N36565
4478250.00000000,3656750.00000000,4478250.000000,3656750.000000,500mE44780N36565
4478750.00000000,3656750.00000000,4478750.000000,3656750.000000,500mE44785N36565
4479250.00000000,3656750.00000000,4479250.000000,3656750.000000,500mE44790N36565
4479750.00000000,3656750.00000000,4479750.000000,3656750.000000,500mE44795N36565
4480250.00000000,3656750.00000000,4480250.000000,3656750.000000,500mE44800N36565
4493250.00000000,3656750.00000000,4493250.000000,3656750.000000,500mE44930N36565
4493750.00000000,3656750.00000000,4493750.000000,3656750.000000,500mE44935N36565
4494250.00000000,3656750.00000000,4494250.000000,3656750.000000,500mE44940N36565
4494750.00000000,3656750.00000000,4494750.000000,3656750.000000,500mE44945N36565
4495250.00000000,3656750.00000000,4495250.000000,3656750.000000,500mE44950N36565
4495750.00000000,3656750.00000000,4495750.000000,3656750.000000,500mE44955N36565
4496250.00000000,3656750.00000000,4496250.000000,3656750.000000,500mE44960N36565
4496750.00000000,3656750.00000000,4496750.000000,3656750.000000,500mE44965N36565
4497250.00000000,3656750.00000000,4497250.000000,3656750.000000,500mE44970N36565
4497750.00000000,3656750.00000000,4497750.000000,3656750.000000,500mE44975N36565
4498250.00000000,3656750.00000000,4498250.000000,3656750.000000,500mE44980N36565
4498750.00000000,3656750.00000000,4498750.000000,3656750.000000,500mE44985N36565
4499250.00000000,3656750.00000000,4499250.000000,3656750.000000,500mE44990N36565
4499750.00000000,3656750.00000000,4499750.000000,3656750.000000,500mE44995N36565
4500250.00000000,3656750.00000000,4500250.000000,3656750.000000,500mE45000N36565
4500750.00000000,3656750.00000000,4500750.000000,3656750.000000,500mE45005N36565
4501250.00000000,3656750.00000000,4501250.000000,3656750.000000,500mE45010N36565
4501750.00000000,3656750.00000000,4501750.000000,3656750.000000,500mE45015N36565
4502250.00000000,3656750.00000000,4502250.000000,3656750.000000,500mE45020N36565
4475750.00000000,3657250.00000000,4475750.000000,3657250.000000,500mE44755N36570
4476250.00000000,3657250.00000000,4476250.000000,3657250.000000,500mE44760N36570
4476750.00000000,3657250.00000000,4476750.000000,3657250.000000,500mE44765N36570
4477250.00000000,3657250.00000000,4477250.000000,3657250.000000,500mE44770N36570
4477750.00000000,3657250.00000000,4477750.000000,3657250.000000,500mE44775N36570
4478250.00000000,3657250.00000000,4478250.000000,3657250.000000,500mE44780N36570
4478750.00000000,3657250.00000000,4478750.000000,3657250.000000,500mE44785N36570
4479250.00000000,3657250.00000000,4479250.000000,3657250.000000,500mE44790N36570
4479750.00000000,3657250.00000000,4479750.000000,3657250.000000,500mE44795N36570
4480250.00000000,3657250.00000000,4480250.000000,3657250.000000,500mE44800N36570
4480750.00000000,3657250.00000000,4480750.000000,3657250.000000,500mE44805N36570
4493250.00000000,3657250.00000000,4493250.000000,3657250.000000,500mE44930N36570
4493750.00000000,3657250.00000000,4493750.000000,3657250.000000,500mE44935N36570
4494250.00000000,3657250.00000000,4494250.000000,3657250.000000,500mE44940N36570
4494750.00000000,3657250.00000000,4494750.000000,3657250.000000,500mE44945N36570
4495250.00000000,3657250.00000000,4495250.000000,3657250.000000,500mE44950N36570
4495750.00000000,3657250.00000000,4495750.000000,3657250.000000,500mE44955N36570
4496250.00000000,3657250.00000000,4496250.000000,3657250.000000,500mE44960N36570
4496750.00000000,3657250.00000000,4496750.000000,3657250.000000,500mE44965N36570
4497250.00000000,3657250.00000000,4497250.000000,3657250.000000,500mE44970N36570
4497750.00000000,3657250.00000000,4497750.000000,3657250.000000,500mE44975N36570
4498250.00000000,3657250.00000000,4498250.000000,3657250.000000,500mE44980N36570
4498750.00000000,3657250.00000000,4498750.000000,3657250.000000,500mE44985N36570
4499250.00000000,3657250.00000000,4499250.000000,3657250.000000,500mE44990N36570
4499750.00000000,3657250.00000000,4499750.000000,3657250.000000,500mE44995N36570
4500250.00000000,3657250.00000000,4500250.000000,3657250.000000,500mE45000N36570
4500750.00000000,3657250.00000000,4500750.000000,3657250.000000,500mE45005N36570
4501250.00000000,3657250.00000000,4501250.000000,3657250.000000,500mE45010N36570
4501750.00000000,3657250.00000000,4501750.000000,3657250.000000,500mE45015N36570
4502250.00000000,3657250.00000000,4502250.000000,3657250.000000,500mE45020N36570
4476750.00000000,3657750.00000000,4476750.000000,3657750.000000,500mE44765N36575
4477250.00000000,3657750.00000000,4477250.000000,3657750.000000,500mE44770N36575
4477750.00000000,3657750.00000000,4477750.000000,3657750.000000,500mE44775N36575
4478250.00000000,3657750.00000000,4478250.000000,3657750.000000,500mE44780N36575
4478750.00000000,3657750.00000000,4478750.000000,3657750.000000,500mE44785N36575
4479250.00000000,3657750.00000000,4479250.000000,3657750.000000,500mE44790N36575
4479750.00000000,3657750.00000000,4479750.000000,3657750.000000,500mE44795N36575
4480250.00000000,3657750.00000000,4480250.000000,3657750.000000,500mE44800N36575
4480750.00000000,3657750.00000000,4480750.000000,3657750.000000,500mE44805N36575
4493250.00000000,3657750.00000000,4493250.000000,3657750.000000,500mE44930N36575
4493750.00000000,3657750.00000000,4493750.000000,3657750.000000,500mE44935N36575
4494250.00000000,3657750.00000000,4494250.000000,3657750.000000,500mE44940N36575
4494750.00000000,3657750.00000000,4494750.000000,3657750.000000,500mE44945N36575
4495250.00000000,3657750.00000000,4495250.000000,3657750.000000,500mE44950N36575
4495750.00000000,3657750.00000000,4495750.000000,3657750.000000,500mE44955N36575
4496250.00000000,3657750.00000000,4496250.000000,3657750.000000,500mE44960N36575
4496750.00000000,3657750.00000000,4496750.000000,3657750.000000,500mE44965N36575
4497250.00000000,3657750.00000000,4497250.000000,3657750.000000,500mE44970N36575
4497750.00000000,3657750.00000000,4497750.000000,3657750.000000,500mE44975N36575
4498250.00000000,3657750.00000000,4498250.000000,3657750.000000,500mE44980N36575
4498750.00000000,3657750.00000000,4498750.000000,3657750.000000,500mE44985N36575
4499250.00000000,3657750.00000000,4499250.000000,3657750.000000,500mE44990N36575
4499750.00000000,3657750.00000000,4499750.000000,3657750.000000,500mE44995N36575
4500250.00000000,3657750.00000000,4500250.000000,3657750.000000,500mE45000N36575
4500750.00000000,3657750.00000000,4500750.000000,3657750.000000,500mE45005N36575
4501250.00000000,3657750.00000000,4501250.000000,3657750.000000,500mE45010N36575
4476750.00000000,3658250.00000000,4476750.000000,3658250.000000,500mE44765N36580
4477250.00000000,3658250.00000000,4477250.000000,3658250.000000,500mE44770N36580
4477750.00000000,3658250.00000000,4477750.000000,3658250.000000,500mE44775N36580
4478250.00000000,3658250.00000000,4478250.000000,3658250.000000,500mE44780N36580
4478750.00000000,3658250.00000000,4478750.000000,3658250.000000,500mE44785N36580
4479250.00000000,3658250.00000000,4479250.000000,3658250.000000,500mE44790N36580
4479750.00000000,3658250.00000000,4479750.000000,3658250.000000,500mE44795N36580
4480250.00000000,3658250.00000000,4480250.000000,3658250.000000,500mE44800N36580
4480750.00000000,3658250.00000000,4480750.000000,3658250.000000,500mE44805N36580
4481250.00000000,3658250.00000000,4481250.000000,3658250.000000,500mE44810N36580
4492750.00000000,3658250.00000000,4492750.000000,3658250.000000,500mE44925N36580
4493250.00000000,3658250.00000000,4493250.000000,3658250.000000,500mE44930N36580
4493750.00000000,3658250.00000000,4493750.000000,3658250.000000,500mE44935N36580
4494250.00000000,3658250.00000000,4494250.000000,3658250.000000,500mE44940N36580
4494750.00000000,3658250.00000000,4494750.000000,3658250.000000,500mE44945N36580
4495250.00000000,3658250.00000000,4495250.000000,3658250.000000,500mE44950N36580
4495750.00000000,3658250.00000000,4495750.000000,3658250.000000,500mE44955N36580
4496250.00000000,3658250.00000000,4496250.000000,3658250.000000,500mE44960N36580
4496750.00000000,3658250.00000000,4496750.000000,3658250.000000,500mE44965N36580
4497250.00000000,3658250.00000000,4497250.000000,3658250.000000,500mE44970N36580
4497750.00000000,3658250.00000000,4497750.000000,3658250.000000,500mE44975N36580
4498250.00000000,3658250.00000000,4498250.000000,3658250.000000,500mE44980N36580
4498750.00000000,3658250.00000000,4498750.000000,3658250.000000,500mE44985N36580
4499250.00000000,3658250.00000000,4499250.000000,3658250.000000,500mE44990N36580
4499750.00000000,3658250.00000000,4499750.000000,3658250.000000,500mE44995N36580
4500250.00000000,3658250.00000000,4500250.000000,3658250.000000,500mE45000N36580
4500750.00000000,3658250.00000000,4500750.000000,3658250.000000,500mE45005N36580
4501250.00000000,3658250.00000000,4501250.000000,3658250.000000,500mE45010N36580
4476750.00000000,3658750.00000000,4476750.000000,3658750.000000,500mE44765N36585
4477250.00000000,3658750.00000000,4477250.000000,3658750.000000,500mE44770N36585
4477750.00000000,3658750.00000000,4477750.000000,3658750.000000,500mE44775N36585
4478250.00000000,3658750.00000000,4478250.000000,3658750.000000,500mE44780N36585
4478750.00000000,3658750.00000000,4478750.000000,3658750.000000,500mE44785N36585
4479250.00000000,3658750.00000000,4479250.000000,3658750.000000,500mE44790N36585
4479750.00000000,3658750.00000000,4479750.000000,3658750.000000,500mE44795N36585
4480250.00000000,3658750.00000000,4480250.000000,3658750.000000,500mE44800N36585
4480750.00000000,3658750.00000000,4480750.000000,3658750.000000,500mE44805N36585
4481250.00000000,3658750.00000000,4481250.000000,3658750.000000,500mE44810N36585
4481750.00000000,3658750.00000000,4481750.000000,3658750.000000,500mE44815N36585
4491750.00000000,3658750.00000000,4491750.000000,3658750.000000,500mE44915N36585
4492250.00000000,3658750.00000000,4492250.000000,3658750.000000,500mE44920N36585
4492750.00000000,3658750.00000000,4492750.000000,3658750.000000,500mE44925N36585
4493250.00000000,3658750.00000000,4493250.000000,3658750.000000,500mE44930N36585
4493750.00000000,3658750.00000000,4493750.000000,3658750.000000,500mE44935N36585
4494250.00000000,3658750.00000000,4494250.000000,3658750.000000,500mE44940N36585
4494750.00000000,3658750.00000000,4494750.000000,3658750.000000,500mE44945N36585
4495250.00000000,3658750.00000000,4495250.000000,3658750.000000,500mE44950N36585
4495750.00000000,3658750.00000000,4495750.000000,3658750.000000,500mE44955N36585
4496250.00000000,3658750.00000000,4496250.000000,3658750.000000,500mE44960N36585
4496750.00000000,3658750.00000000,4496750.000000,3658750.000000,500mE44965N36585
4497250.00000000,3658750.00000000,4497250.000000,3658750.000000,500mE44970N36585
4497750.00000000,3658750.00000000,4497750.000000,3658750.000000,500mE44975N36585
4498250.00000000,3658750.00000000,4498250.000000,3658750.000000,500mE44980N36585
4498750.00000000,3658750.00000000,4498750.000000,3658750.000000,500mE44985N36585
4499250.00000000,3658750.00000000,4499250.000000,3658750.000000,500mE44990N36585
4499750.00000000,3658750.00000000,4499750.000000,3658750.000000,500mE44995N36585
4500250.00000000,3658750.00000000,4500250.000000,3658750.000000,500mE45000N36585
4500750.00000000,3658750.00000000,4500750.000000,3658750.000000,500mE45005N36585
4501250.00000000,3658750.00000000,4501250.000000,3658750.000000,500mE45010N36585
4476750.00000000,3659250.00000000,4476750.000000,3659250.000000,500mE44765N36590
4477250.00000000,3659250.00000000,4477250.000000,3659250.000000,500mE44770N36590
4477750.00000000,3659250.00000000,4477750.000000,3659250.000000,500mE44775N36590
4478250.00000000,3659250.00000000,4478250.000000,3659250.000000,500mE44780N36590
4478750.00000000,3659250.00000000,4478750.000000,3659250.000000,500mE44785N36590
4479250.00000000,3659250.00000000,4479250.000000,3659250.000000,500mE44790N36590
4479750.00000000,3659250.00000000,4479750.000000,3659250.000000,500mE44795N36590
4480250.00000000,3659250.00000000,4480250.000000,3659250.000000,500mE44800N36590
4480750.00000000,3659250.00000000,4480750.000000,3659250.000000,500mE44805N36590
4481250.00000000,3659250.00000000,4481250.000000,3659250.000000,500mE44810N36590
4481750.00000000,3659250.00000000,4481750.000000,3659250.000000,500mE44815N36590
4482250.00000000,3659250.00000000,4482250.000000,3659250.000000,500mE44820N36590
4490250.00000000,3659250.00000000,4490250.000000,3659250.000000,500mE44900N36590
4490750.00000000,3659250.00000000,4490750.000000,3659250.000000,500mE44905N36590
4491250.00000000,3659250.00000000,4491250.000000,3659250.000000,500mE44910N36590
4491750.00000000,3659250.00000000,4491750.000000,3659250.000000,500mE44915N36590
4492250.00000000,3659250.00000000,4492250.000000,3659250.000000,500mE44920N36590
4492750.00000000,3659250.00000000,4492750.000000,3659250.000000,500mE44925N36590
4493250.00000000,3659250.00000000,4493250.000000,3659250.000000,500mE44930N36590
4493750.00000000,3659250.00000000,4493750.000000,3659250.000000,500mE44935N36590
4494250.00000000,3659250.00000000,4494250.000000,3659250.000000,500mE44940N36590
4494750.00000000,3659250.00000000,4494750.000000,3659250.000000,500mE44945N36590
4495250.00000000,3659250.00000000,4495250.000000,3659250.000000,500mE44950N36590
4495750.00000000,3659250.00000000,4495750.000000,3659250.000000,500mE44955N36590
4496250.00000000,3659250.00000000,4496250.000000,3659250.000000,500mE44960N36590
4496750.00000000,3659250.00000000,4496750.000000,3659250.000000,500mE44965N36590
4497250.00000000,3659250.00000000,4497250.000000,3659250.000000,500mE44970N36590
4497750.00000000,3659250.00000000,4497750.000000,3659250.000000,500mE44975N36590
4498250.00000000,3659250.00000000,4498250.000000,3659250.000000,500mE44980N36590
4498750.00000000,3659250.00000000,4498750.000000,3659250.000000,500mE44985N36590
4499250.00000000,3659250.00000000,4499250.000000,3659250.000000,500mE44990N36590
4499750.00000000,3659250.00000000,4499750.000000,3659250.000000,500mE44995N36590
4500250.00000000,3659250.00000000,4500250.000000,3659250.000000,500mE45000N36590
4500750.00000000,3659250.00000000,4500750.000000,3659250.000000,500mE45005N36590
4501250.00000000,3659250.00000000,4501250.000000,3659250.000000,500mE45010N36590
4477750.00000000,3659750.00000000,4477750.000000,3659750.000000,500mE44775N36595
4478250.00000000,3659750.00000000,4478250.000000,3659750.000000,500mE44780N36595
4478750.00000000,3659750.00000000,4478750.000000,3659750.000000,500mE44785N36595
4479250.00000000,3659750.00000000,4479250.000000,3659750.000000,500mE44790N36595
4479750.00000000,3659750.00000000,4479750.000000,3659750.000000,500mE44795N36595
4480250.00000000,3659750.00000000,4480250.000000,3659750.000000,500mE44800N36595
4480750.00000000,3659750.00000000,4480750.000000,3659750.000000,500mE44805N36595
4481250.00000000,3659750.00000000,4481250.000000,3659750.000000,500mE44810N36595
4481750.00000000,3659750.00000000,4481750.000000,3659750.000000,500mE44815N36595
4482250.00000000,3659750.00000000,4482250.000000,3659750.000000,500mE44820N36595
4482750.00000000,3659750.00000000,4482750.000000,3659750.000000,500mE44825N36595
4490250.00000000,3659750.00000000,4490250.000000,3659750.000000,500mE44900N36595
4490750.00000000,3659750.00000000,4490750.000000,3659750.000000,500mE44905N36595
4491250.00000000,3659750.00000000,4491250.000000,3659750.000000,500mE44910N36595
4491750.00000000,3659750.00000000,4491750.000000,3659750.000000,500mE44915N36595
4492250.00000000,3659750.00000000,4492250.000000,3659750.000000,500mE44920N36595
4492750.00000000,3659750.00000000,4492750.000000,3659750.000000,500mE44925N36595
4493250.00000000,3659750.00000000,4493250.000000,3659750.000000,500mE44930N36595
4493750.00000000,3659750.00000000,4493750.000000,3659750.000000,500mE44935N36595
4494250.00000000,3659750.00000000,4494250.000000,3659750.000000,500mE44940N36595
4494750.00000000,3659750.00000000,4494750.000000,3659750.000000,500mE44945N36595
4495250.00000000,3659750.00000000,4495250.000000,3659750.000000,500mE44950N36595
4495750.00000000,3659750.00000000,4495750.000000,3659750.000000,500mE44955N36595
4496250.00000000,3659750.00000000,4496250.000000,3659750.000000,500mE44960N36595
4496750.00000000,3659750.00000000,4496750.000000,3659750.000000,500mE44965N36595
4497250.00000000,3659750.00000000,4497250.000000,3659750.000000,500mE44970N36595
4497750.00000000,3659750.00000000,4497750.000000,3659750.000000,500mE44975N36595
4498250.00000000,3659750.00000000,4498250.000000,3659750.000000,500mE44980N36595
4498750.00000000,3659750.00000000,4498750.000000,3659750.000000,500mE44985N36595
4499250.00000000,3659750.00000000,4499250.000000,3659750.000000,500mE44990N36595
4499750.00000000,3659750.00000000,4499750.000000,3659750.000000,500mE44995N36595
4500250.00000000,3659750.00000000,4500250.000000,3659750.000000,500mE45000N36595
4477750.00000000,3660250.00000000,4477750.000000,3660250.000000,500mE44775N36600
4478250.00000000,3660250.00000000,4478250.000000,3660250.000000,500mE44780N36600
4478750.00000000,3660250.00000000,4478750.000000,3660250.000000,500mE44785N36600
4479250.00000000,3660250.00000000,4479250.000000,3660250.000000,500mE44790N36600
4479750.00000000,3660250.00000000,4479750.000000,3660250.000000,500mE44795N36600
4480250.00000000,3660250.00000000,4480250.000000,3660250.000000,500mE44800N36600
4480750.00000000,3660250.00000000,4480750.000000,3660250.000000,500mE44805N36600
4481250.00000000,3660250.00000000,4481250.000000,3660250.000000,500mE44810N36600
4481750.00000000,3660250.00000000,4481750.000000,3660250.000000,500mE44815N36600
4482250.00000000,3660250.00000000,4482250.000000,3660250.000000,500mE44820N36600
4482750.00000000,3660250.00000000,4482750.000000,3660250.000000,500mE44825N36600
4483250.00000000,3660250.00000000,4483250.000000,3660250.000000,500mE44830N36600
4489750.00000000,3660250.00000000,4489750.000000,3660250.000000,500mE44895N36600
4490250.00000000,3660250.00000000,4490250.000000,3660250.000000,500mE44900N36600
4490750.00000000,3660250.00000000,4490750.000000,3660250.000000,500mE44905N36600
4491250.00000000,3660250.00000000,4491250.000000,3660250.000000,500mE44910N36600
4491750.00000000,3660250.00000000,4491750.000000,3660250.000000,500mE44915N36600
4492250.00000000,3660250.00000000,4492250.000000,3660250.000000,500mE44920N36600
4492750.00000000,3660250.00000000,4492750.000000,3660250.000000,500mE44925N36600
4493250.00000000,3660250.00000000,4493250.000000,3660250.000000,500mE44930N36600
4493750.00000000,3660250.00000000,4493750.000000,3660250.000000,500mE44935N36600
4494250.00000000,3660250.00000000,4494250.000000,3660250.000000,500mE44940N36600
4494750.00000000,3660250.00000000,4494750.000000,3660250.000000,500mE44945N36600
4495250.00000000,3660250.00000000,4495250.000000,3660250.000000,500mE44950N36600
4495750.00000000,3660250.00000000,4495750.000000,3660250.000000,500mE44955N36600
4496250.00000000,3660250.00000000,4496250.000000,3660250.000000,500mE44960N36600
4496750.00000000,3660250.00000000,4496750.000000,3660250.000000,500mE44965N36600
4497250.00000000,3660250.00000000,4497250.000000,3660250.000000,500mE44970N36600
4497750.00000000,3660250.00000000,4497750.000000,3660250.000000,500mE44975N36600
4498250.00000000,3660250.00000000,4498250.000000,3660250.000000,500mE44980N36600
4498750.00000000,3660250.00000000,4498750.000000,3660250.000000,500mE44985N36600
4499250.00000000,3660250.00000000,4499250.000000,3660250.000000,500mE44990N36600
4499750.00000000,3660250.00000000,4499750.000000,3660250.000000,500mE44995N36600
4500250.00000000,3660250.00000000,4500250.000000,3660250.000000,500mE45000N36600
4478750.00000000,3660750.00000000,4478750.000000,3660750.000000,500mE44785N36605
4479250.00000000,3660750.00000000,4479250.000000,3660750.000000,500mE44790N36605
4479750.00000000,3660750.00000000,4479750.000000,3660750.000000,500mE44795N36605
4480250.00000000,3660750.00000000,4480250.000000,3660750.000000,500mE44800N36605
4480750.00000000,3660750.00000000,4480750.000000,3660750.000000,500mE44805N36605
4481250.00000000,3660750.00000000,4481250.000000,3660750.000000,500mE44810N36605
4481750.00000000,3660750.00000000,4481750.000000,3660750.000000,500mE44815N36605
4482250.00000000,3660750.00000000,4482250.000000,3660750.000000,500mE44820N36605
4482750.00000000,3660750.00000000,4482750.000000,3660750.000000,500mE44825N36605
4483250.00000000,3660750.00000000,4483250.000000,3660750.000000,500mE44830N36605
4489750.00000000,3660750.00000000,4489750.000000,3660750.000000,500mE44895N36605
4490250.00000000,3660750.00000000,4490250.000000,3660750.000000,500mE44900N36605
4490750.00000000,3660750.00000000,4490750.000000,3660750.000000,500mE44905N36605
4491250.00000000,3660750.00000000,4491250.000000,3660750.000000,500mE44910N36605
4491750.00000000,3660750.00000000,4491750.000000,3660750.000000,500mE44915N36605
4492250.00000000,3660750.00000000,4492250.000000,3660750.000000,500mE44920N36605
4492750.00000000,3660750.00000000,4492750.000000,3660750.000000,500mE44925N36605
4493250.00000000,3660750.00000000,4493250.000000,3660750.000000,500mE44930N36605
4493750.00000000,3660750.00000000,4493750.000000,3660750.000000,500mE44935N36605
4494250.00000000,3660750.00000000,4494250.000000,3660750.000000,500mE44940N36605
4494750.00000000,3660750.00000000,4494750.000000,3660750.000000,500mE44945N36605
4495250.00000000,3660750.00000000,4495250.000000,3660750.000000,500mE44950N36605
4495750.00000000,3660750.00000000,4495750.000000,3660750.000000,500mE44955N36605
4496250.00000000,3660750.00000000,4496250.000000,3660750.000000,500mE44960N36605
4496750.00000000,3660750.00000000,4496750.000000,3660750.000000,500mE44965N36605
4497250.00000000,3660750.00000000,4497250.000000,3660750.000000,500mE44970N36605
4497750.00000000,3660750.00000000,4497750.000000,3660750.000000,500mE44975N36605
4498250.00000000,3660750.00000000,4498250.000000,3660750.000000,500mE44980N36605
4498750.00000000,3660750.00000000,4498750.000000,3660750.000000,500mE44985N36605
