XCoord,YCoord,ID500M
4499750.00000000,3658250.00000000,500mE44995N36580
4500250.00000000,3658250.00000000,500mE45000N36580
4500750.00000000,3658250.00000000,500mE45005N36580
4501250.00000000,3658250.00000000,500mE45010N36580
4476750.00000000,3658750.00000000,500mE44765N36585
4477250.00000000,3658750.00000000,500mE44770N36585
4477750.00000000,3658750.00000000,500mE44775N36585
4478250.00000000,3658750.00000000,500mE44780N36585
4478750.00000000,3658750.00000000,500mE44785N36585
4479250.00000000,3658750.00000000,500mE44790N36585
4479750.00000000,3658750.00000000,500mE44795N36585
4480250.00000000,3658750.00000000,500mE44800N36585
4480750.00000000,3658750.00000000,500mE44805N36585
4481250.00000000,3658750.00000000,500mE44810N36585
4481750.00000000,3658750.00000000,500mE44815N36585
4482250.00000000,3658750.00000000,500mE44820N36585
4482750.00000000,3658750.00000000,500mE44825N36585
4483250.00000000,3658750.00000000,500mE44830N36585
4483750.00000000,3658750.00000000,500mE44835N36585
4484250.00000000,3658750.00000000,500mE44840N36585
4484750.00000000,3658750.00000000,500mE44845N36585
4485250.00000000,3658750.00000000,500mE44850N36585
4485750.00000000,3658750.00000000,500mE44855N36585
4486250.00000000,3658750.00000000,500mE44860N36585
4486750.00000000,3658750.00000000,500mE44865N36585
4487250.00000000,3658750.00000000,500mE44870N36585
4487750.00000000,3658750.00000000,500mE44875N36585
4488250.00000000,3658750.00000000,500mE44880N36585
4488750.00000000,3658750.00000000,500mE44885N36585
4489250.00000000,3658750.00000000,500mE44890N36585
4489750.00000000,3658750.00000000,500mE44895N36585
4490250.00000000,3658750.00000000,500mE44900N36585
4490750.00000000,3658750.00000000,500mE44905N36585
4491250.00000000,3658750.00000000,500mE44910N36585
4491750.00000000,3658750.00000000,500mE44915N36585
4492250.00000000,3658750.00000000,500mE44920N36585
4492750.00000000,3658750.00000000,500mE44925N36585
4493250.00000000,3658750.00000000,500mE44930N36585
4493750.00000000,3658750.00000000,500mE44935N36585
4494250.00000000,3658750.00000000,500mE44940N36585
4494750.00000000,3658750.00000000,500mE44945N36585
4495250.00000000,3658750.00000000,500mE44950N36585
4495750.00000000,3658750.00000000,500mE44955N36585
4496250.00000000,3658750.00000000,500mE44960N36585
4496750.00000000,3658750.00000000,500mE44965N36585
4497250.00000000,3658750.00000000,500mE44970N36585
4497750.00000000,3658750.00000000,500mE44975N36585
4498250.00000000,3658750.00000000,500mE44980N36585
4498750.00000000,3658750.00000000,500mE44985N36585
4499250.00000000,3658750.00000000,500mE44990N36585
4499750.00000000,3658750.00000000,500mE44995N36585
4500250.00000000,3658750.00000000,500mE45000N36585
4500750.00000000,3658750.00000000,500mE45005N36585
4501250.00000000,3658750.00000000,500mE45010N36585
4476750.00000000,3659250.00000000,500mE44765N36590
4477250.00000000,3659250.00000000,500mE44770N36590
4477750.00000000,3659250.00000000,500mE44775N36590
4478250.00000000,3659250.00000000,500mE44780N36590
4478750.00000000,3659250.00000000,500mE44785N36590
4479250.00000000,3659250.00000000,500mE44790N36590
4479750.00000000,3659250.00000000,500mE44795N36590
4480250.00000000,3659250.00000000,500mE44800N36590
4480750.00000000,3659250.00000000,500mE44805N36590
4481250.00000000,3659250.00000000,500mE44810N36590
4481750.00000000,3659250.00000000,500mE44815N36590
4482250.00000000,3659250.00000000,500mE44820N36590
4482750.00000000,3659250.00000000,500mE44825N36590
4483250.00000000,3659250.00000000,500mE44830N36590
4483750.00000000,3659250.00000000,500mE44835N36590
4484250.00000000,3659250.00000000,500mE44840N36590
4484750.00000000,3659250.00000000,500mE44845N36590
4485250.00000000,3659250.00000000,500mE44850N36590
4485750.00000000,3659250.00000000,500mE44855N36590
4486250.00000000,3659250.00000000,500mE44860N36590
4486750.00000000,3659250.00000000,500mE44865N36590
4487250.00000000,3659250.00000000,500mE44870N36590
4487750.00000000,3659250.00000000,500mE44875N36590
4488250.00000000,3659250.00000000,500mE44880N36590
4488750.00000000,3659250.00000000,500mE44885N36590
4489250.00000000,3659250.00000000,500mE44890N36590
4489750.00000000,3659250.00000000,500mE44895N36590
4490250.00000000,3659250.00000000,500mE44900N36590
4490750.00000000,3659250.00000000,500mE44905N36590
4491250.00000000,3659250.00000000,500mE44910N36590
4491750.00000000,3659250.00000000,500mE44915N36590
4492250.00000000,3659250.00000000,500mE44920N36590
4492750.00000000,3659250.00000000,500mE44925N36590
4493250.00000000,3659250.00000000,500mE44930N36590
4493750.00000000,3659250.00000000,500mE44935N36590
4494250.00000000,3659250.00000000,500mE44940N36590
4494750.00000000,3659250.00000000,500mE44945N36590
4495250.00000000,3659250.00000000,500mE44950N36590
4495750.00000000,3659250.00000000,500mE44955N36590
4496250.00000000,3659250.00000000,500mE44960N36590
4496750.00000000,3659250.00000000,500mE44965N36590
4497250.00000000,3659250.00000000,500mE44970N36590
4497750.00000000,3659250.00000000,500mE44975N36590
4498250.00000000,3659250.00000000,500mE44980N36590
4498750.00000000,3659250.00000000,500mE44985N36590
4499250.00000000,3659250.00000000,500mE44990N36590
4499750.00000000,3659250.00000000,500mE44995N36590
4500250.00000000,3659250.00000000,500mE45000N36590
4500750.00000000,3659250.00000000,500mE45005N36590
4501250.00000000,3659250.00000000,500mE45010N36590
4477750.00000000,3659750.00000000,500mE44775N36595
4478250.00000000,3659750.00000000,500mE44780N36595
4478750.00000000,3659750.00000000,500mE44785N36595
4479250.00000000,3659750.00000000,500mE44790N36595
4479750.00000000,3659750.00000000,500mE44795N36595
4480250.00000000,3659750.00000000,500mE44800N36595
4480750.00000000,3659750.00000000,500mE44805N36595
4481250.00000000,3659750.00000000,500mE44810N36595
4481750.00000000,3659750.00000000,500mE44815N36595
4482250.00000000,3659750.00000000,500mE44820N36595
4482750.00000000,3659750.00000000,500mE44825N36595
4483250.00000000,3659750.00000000,500mE44830N36595
4483750.00000000,3659750.00000000,500mE44835N36595
4484250.00000000,3659750.00000000,500mE44840N36595
4484750.00000000,3659750.00000000,500mE44845N36595
4485250.00000000,3659750.00000000,500mE44850N36595
4485750.00000000,3659750.00000000,500mE44855N36595
4486250.00000000,3659750.00000000,500mE44860N36595
4486750.00000000,3659750.00000000,500mE44865N36595
4487250.00000000,3659750.00000000,500mE44870N36595
4487750.00000000,3659750.00000000,500mE44875N36595
4488250.00000000,3659750.00000000,500mE44880N36595
4488750.00000000,3659750.00000000,500mE44885N36595
4489250.00000000,3659750.00000000,500mE44890N36595
4489750.00000000,3659750.00000000,500mE44895N36595
4490250.00000000,3659750.00000000,500mE44900N36595
4490750.00000000,3659750.00000000,500mE44905N36595
4491250.00000000,3659750.00000000,500mE44910N36595
4491750.00000000,3659750.00000000,500mE44915N36595
4492250.00000000,3659750.00000000,500mE44920N36595
4492750.00000000,3659750.00000000,500mE44925N36595
4493250.00000000,3659750.00000000,500mE44930N36595
4493750.00000000,3659750.00000000,500mE44935N36595
4494250.00000000,3659750.00000000,500mE44940N36595
4494750.00000000,3659750.00000000,500mE44945N36595
4495250.00000000,3659750.00000000,500mE44950N36595
4495750.00000000,3659750.00000000,500mE44955N36595
4496250.00000000,3659750.00000000,500mE44960N36595
4496750.00000000,3659750.00000000,500mE44965N36595
4497250.00000000,3659750.00000000,500mE44970N36595
4497750.00000000,3659750.00000000,500mE44975N36595
4498250.00000000,3659750.00000000,500mE44980N36595
4498750.00000000,3659750.00000000,500mE44985N36595
4499250.00000000,3659750.00000000,500mE44990N36595
4499750.00000000,3659750.00000000,500mE44995N36595
4500250.00000000,3659750.00000000,500mE45000N36595
4477750.00000000,3660250.00000000,500mE44775N36600
4478250.00000000,3660250.00000000,500mE44780N36600
4478750.00000000,3660250.00000000,500mE44785N36600
4479250.00000000,3660250.00000000,500mE44790N36600
4479750.00000000,3660250.00000000,500mE44795N36600
4480250.00000000,3660250.00000000,500mE44800N36600
4480750.00000000,3660250.00000000,500mE44805N36600
4481250.00000000,3660250.00000000,500mE44810N36600
4481750.00000000,3660250.00000000,500mE44815N36600
4482250.00000000,3660250.00000000,500mE44820N36600
4482750.00000000,3660250.00000000,500mE44825N36600
4483250.00000000,3660250.00000000,500mE44830N36600
4483750.00000000,3660250.00000000,500mE44835N36600
4484250.00000000,3660250.00000000,500mE44840N36600
4484750.00000000,3660250.00000000,500mE44845N36600
4485250.00000000,3660250.00000000,500mE44850N36600
4485750.00000000,3660250.00000000,500mE44855N36600
4486250.00000000,3660250.00000000,500mE44860N36600
4486750.00000000,3660250.00000000,500mE44865N36600
4487250.00000000,3660250.00000000,500mE44870N36600
4487750.00000000,3660250.00000000,500mE44875N36600
4488250.00000000,3660250.00000000,500mE44880N36600
4488750.00000000,3660250.00000000,500mE44885N36600
4489250.00000000,3660250.00000000,500mE44890N36600
4489750.00000000,3660250.00000000,500mE44895N36600
4490250.00000000,3660250.00000000,500mE44900N36600
4490750.00000000,3660250.00000000,500mE44905N36600
4491250.00000000,3660250.00000000,500mE44910N36600
4491750.00000000,3660250.00000000,500mE44915N36600
4492250.00000000,3660250.00000000,500mE44920N36600
4492750.00000000,3660250.00000000,500mE44925N36600
4493250.00000000,3660250.00000000,500mE44930N36600
4493750.00000000,3660250.00000000,500mE44935N36600
4494250.00000000,3660250.00000000,500mE44940N36600
4494750.00000000,3660250.00000000,500mE44945N36600
4495250.00000000,3660250.00000000,500mE44950N36600
4495750.00000000,3660250.00000000,500mE44955N36600
4496250.00000000,3660250.00000000,500mE44960N36600
4496750.00000000,3660250.00000000,500mE44965N36600
4497250.00000000,3660250.00000000,500mE44970N36600
4497750.00000000,3660250.00000000,500mE44975N36600
4498250.00000000,3660250.00000000,500mE44980N36600
4498750.00000000,3660250.00000000,500mE44985N36600
4499250.00000000,3660250.00000000,500mE44990N36600
4499750.00000000,3660250.00000000,500mE44995N36600
4500250.00000000,3660250.00000000,500mE45000N36600
4478750.00000000,3660750.00000000,500mE44785N36605
4479250.00000000,3660750.00000000,500mE44790N36605
4479750.00000000,3660750.00000000,500mE44795N36605
4480250.00000000,3660750.00000000,500mE44800N36605
4480750.00000000,3660750.00000000,500mE44805N36605
4481250.00000000,3660750.00000000,500mE44810N36605
4481750.00000000,3660750.00000000,500mE44815N36605
4482250.00000000,3660750.00000000,500mE44820N36605
4482750.00000000,3660750.00000000,500mE44825N36605
4483250.00000000,3660750.00000000,500mE44830N36605
4483750.00000000,3660750.00000000,500mE44835N36605
4484250.00000000,3660750.00000000,500mE44840N36605
4484750.00000000,3660750.00000000,500mE44845N36605
4485250.00000000,3660750.00000000,500mE44850N36605
4485750.00000000,3660750.00000000,500mE44855N36605
4486250.00000000,3660750.00000000,500mE44860N36605
4486750.00000000,3660750.00000000,500mE44865N36605
4487250.00000000,3660750.00000000,500mE44870N36605
4487750.00000000,3660750.00000000,500mE44875N36605
4488250.00000000,3660750.00000000,500mE44880N36605
4488750.00000000,3660750.00000000,500mE44885N36605
4489250.00000000,3660750.00000000,500mE44890N36605
4489750.00000000,3660750.00000000,500mE44895N36605
4490250.00000000,3660750.00000000,500mE44900N36605
4490750.00000000,3660750.00000000,500mE44905N36605
4491250.00000000,3660750.00000000,500mE44910N36605
4491750.00000000,3660750.00000000,500mE44915N36605
4492250.00000000,3660750.00000000,500mE44920N36605
4492750.00000000,3660750.00000000,500mE44925N36605
4493250.00000000,3660750.00000000,500mE44930N36605
4493750.00000000,3660750.00000000,500mE44935N36605
4494250.00000000,3660750.00000000,500mE44940N36605
4494750.00000000,3660750.00000000,500mE44945N36605
4495250.00000000,3660750.00000000,500mE44950N36605
4495750.00000000,3660750.00000000,500mE44955N36605
4496250.00000000,3660750.00000000,500mE44960N36605
4496750.00000000,3660750.00000000,500mE44965N36605
4497250.00000000,3660750.00000000,500mE44970N36605
4497750.00000000,3660750.00000000,500mE44975N36605
4498250.00000000,3660750.00000000,500mE44980N36605
4498750.00000000,3660750.00000000,500mE44985N36605
4499250.00000000,3660750.00000000,500mE44990N36605
4478750.00000000,3661250.00000000,500mE44785N36610
4479250.00000000,3661250.00000000,500mE44790N36610
4479750.00000000,3661250.00000000,500mE44795N36610
4480250.00000000,3661250.00000000,500mE44800N36610
4480750.00000000,3661250.00000000,500mE44805N36610
4481250.00000000,3661250.00000000,500mE44810N36610
4481750.00000000,3661250.00000000,500mE44815N36610
4482250.00000000,3661250.00000000,500mE44820N36610
4482750.00000000,3661250.00000000,500mE44825N36610
4483250.00000000,3661250.00000000,500mE44830N36610
4483750.00000000,3661250.00000000,500mE44835N36610
4484250.00000000,3661250.00000000,500mE44840N36610
4484750.00000000,3661250.00000000,500mE44845N36610
4485250.00000000,3661250.00000000,500mE44850N36610
4485750.00000000,3661250.00000000,500mE44855N36610
4486250.00000000,3661250.00000000,500mE44860N36610
4486750.00000000,3661250.00000000,500mE44865N36610
4487250.00000000,3661250.00000000,500mE44870N36610
4487750.00000000,3661250.00000000,500mE44875N36610
4488250.00000000,3661250.00000000,500mE44880N36610
4488750.00000000,3661250.00000000,500mE44885N36610
4489250.00000000,3661250.00000000,500mE44890N36610
4489750.00000000,3661250.00000000,500mE44895N36610
4490250.00000000,3661250.00000000,500mE44900N36610
4490750.00000000,3661250.00000000,500mE44905N36610
4491250.00000000,3661250.00000000,500mE44910N36610
4491750.00000000,3661250.00000000,500mE44915N36610
4492250.00000000,3661250.00000000,500mE44920N36610
4492750.00000000,3661250.00000000,500mE44925N36610
4493250.00000000,3661250.00000000,500mE44930N36610
4493750.00000000,3661250.00000000,500mE44935N36610
4494250.00000000,3661250.00000000,500mE44940N36610
4494750.00000000,3661250.00000000,500mE44945N36610
4495250.00000000,3661250.00000000,500mE44950N36610
4495750.00000000,3661250.00000000,500mE44955N36610
4496250.00000000,3661250.00000000,500mE44960N36610
4496750.00000000,3661250.00000000,500mE44965N36610
4497250.00000000,3661250.00000000,500mE44970N36610
4497750.00000000,3661250.00000000,500mE44975N36610
4498250.00000000,3661250.00000000,500mE44980N36610
4498750.00000000,3661250.00000000,500mE44985N36610
4499250.00000000,3661250.00000000,500mE44990N36610
4478750.00000000,3661750.00000000,500mE44785N36615
4479250.00000000,3661750.00000000,500mE44790N36615
4479750.00000000,3661750.00000000,500mE44795N36615
4480250.00000000,3661750.00000000,500mE44800N36615
4480750.00000000,3661750.00000000,500mE44805N36615
4481250.00000000,3661750.00000000,500mE44810N36615
4481750.00000000,3661750.00000000,500mE44815N36615
4482250.00000000,3661750.00000000,500mE44820N36615
4482750.00000000,3661750.00000000,500mE44825N36615
4483250.00000000,3661750.00000000,500mE44830N36615
4483750.00000000,3661750.00000000,500mE44835N36615
4484250.00000000,3661750.00000000,500mE44840N36615
4484750.00000000,3661750.00000000,500mE44845N36615
4485250.00000000,3661750.00000000,500mE44850N36615
4485750.00000000,3661750.00000000,500mE44855N36615
4486250.00000000,3661750.00000000,500mE44860N36615
4486750.00000000,3661750.00000000,500mE44865N36615
4487250.00000000,3661750.00000000,500mE44870N36615
4487750.00000000,3661750.00000000,500mE44875N36615
4488250.00000000,3661750.00000000,500mE44880N36615
4488750.00000000,3661750.00000000,500mE44885N36615
4489250.00000000,3661750.00000000,500mE44890N36615
4489750.00000000,3661750.00000000,500mE44895N36615
4490250.00000000,3661750.00000000,500mE44900N36615
4490750.00000000,3661750.00000000,500mE44905N36615
4491250.00000000,3661750.00000000,500mE44910N36615
4491750.00000000,3661750.00000000,500mE44915N36615
4492250.00000000,3661750.00000000,500mE44920N36615
4492750.00000000,3661750.00000000,500mE44925N36615
4493250.00000000,3661750.00000000,500mE44930N36615
4493750.00000000,3661750.00000000,500mE44935N36615
4494250.00000000,3661750.00000000,500mE44940N36615
4494750.00000000,3661750.00000000,500mE44945N36615
4495250.00000000,3661750.00000000,500mE44950N36615
4495750.00000000,3661750.00000000,500mE44955N36615
4496250.00000000,3661750.00000000,500mE44960N36615
4496750.00000000,3661750.00000000,500mE44965N36615
4497250.00000000,3661750.00000000,500mE44970N36615
4497750.00000000,3661750.00000000,500mE44975N36615
4498250.00000000,3661750.00000000,500mE44980N36615
4478750.00000000,3662250.00000000,500mE44785N36620
4479250.00000000,3662250.00000000,500mE44790N36620
4479750.00000000,3662250.00000000,500mE44795N36620
4480250.00000000,3662250.00000000,500mE44800N36620
4480750.00000000,3662250.00000000,500mE44805N36620
4481250.00000000,3662250.00000000,500mE44810N36620
4481750.00000000,3662250.00000000,500mE44815N36620
4482250.00000000,3662250.00000000,500mE44820N36620
4482750.00000000,3662250.00000000,500mE44825N36620
4483250.00000000,3662250.00000000,500mE44830N36620
4483750.00000000,3662250.00000000,500mE44835N36620
4484250.00000000,3662250.00000000,500mE44840N36620
4484750.00000000,3662250.00000000,500mE44845N36620
4485250.00000000,3662250.00000000,500mE44850N36620
4485750.00000000,3662250.00000000,500mE44855N36620
4486250.00000000,3662250.00000000,500mE44860N36620
4486750.00000000,3662250.00000000,500mE44865N36620
4487250.00000000,3662250.00000000,500mE44870N36620
4487750.00000000,3662250.00000000,500mE44875N36620
4488250.00000000,3662250.00000000,500mE44880N36620
4488750.00000000,3662250.00000000,500mE44885N36620
4489250.00000000,3662250.00000000,500mE44890N36620
4489750.00000000,3662250.00000000,500mE44895N36620
4490250.00000000,3662250.00000000,500mE44900N36620
4490750.00000000,3662250.00000000,500mE44905N36620
4491250.00000000,3662250.00000000,500mE44910N36620
4491750.00000000,3662250.00000000,500mE44915N36620
4492250.00000000,3662250.00000000,500mE44920N36620
4492750.00000000,3662250.00000000,500mE44925N36620
4493250.00000000,3662250.00000000,500mE44930N36620
4493750.00000000,3662250.00000000,500mE44935N36620
4494250.00000000,3662250.00000000,500mE44940N36620
4494750.00000000,3662250.00000000,500mE44945N36620
4495250.00000000,3662250.00000000,500mE44950N36620
4495750.00000000,3662250.00000000,500mE44955N36620
4496250.00000000,3662250.00000000,500mE44960N36620
4496750.00000000,3662250.00000000,500mE44965N36620
4497250.00000000,3662250.00000000,500mE44970N36620
4497750.00000000,3662250.00000000,500mE44975N36620
4498250.00000000,3662250.00000000,500mE44980N36620
4475750.00000000,3662750.00000000,500mE44755N36625
4476250.00000000,3662750.00000000,500mE44760N36625
4476750.00000000,3662750.00000000,500mE44765N36625
4477250.00000000,3662750.00000000,500mE44770N36625
4477750.00000000,3662750.00000000,500mE44775N36625
4478250.00000000,3662750.00000000,500mE44780N36625
4478750.00000000,3662750.00000000,500mE44785N36625
4479250.00000000,3662750.00000000,500mE44790N36625
4479750.00000000,3662750.00000000,500mE44795N36625
4480250.00000000,3662750.00000000,500mE44800N36625
4480750.00000000,3662750.00000000,500mE44805N36625
4481250.00000000,3662750.00000000,500mE44810N36625
4481750.00000000,3662750.00000000,500mE44815N36625
4482250.00000000,3662750.00000000,500mE44820N36625
4482750.00000000,3662750.00000000,500mE44825N36625
4483250.00000000,3662750.00000000,500mE44830N36625
4483750.00000000,3662750.00000000,500mE44835N36625
4484250.00000000,3662750.00000000,500mE44840N36625
4484750.00000000,3662750.00000000,500mE44845N36625
4485250.00000000,3662750.00000000,500mE44850N36625
4485750.00000000,3662750.00000000,500mE44855N36625
4486250.00000000,3662750.00000000,500mE44860N36625
4486750.00000000,3662750.00000000,500mE44865N36625
4487250.00000000,3662750.00000000,500mE44870N36625
4487750.00000000,3662750.00000000,500mE44875N36625
4488250.00000000,3662750.00000000,500mE44880N36625
4488750.00000000,3662750.00000000,500mE44885N36625
4489250.00000000,3662750.00000000,500mE44890N36625
4489750.00000000,3662750.00000000,500mE44895N36625
4490250.00000000,3662750.00000000,500mE44900N36625
4490750.00000000,3662750.00000000,500mE44905N36625
4491250.00000000,3662750.00000000,500mE44910N36625
4491750.00000000,3662750.00000000,500mE44915N36625
4492250.00000000,3662750.00000000,500mE44920N36625
4492750.00000000,3662750.00000000,500mE44925N36625
4493250.00000000,3662750.00000000,500mE44930N36625
4493750.00000000,3662750.00000000,500mE44935N36625
4494250.00000000,3662750.00000000,500mE44940N36625
4494750.00000000,3662750.00000000,500mE44945N36625
4495250.00000000,3662750.00000000,500mE44950N36625
4495750.00000000,3662750.00000000,500mE44955N36625
4496250.00000000,3662750.00000000,500mE44960N36625
4496750.00000000,3662750.00000000,500mE44965N36625
4497250.00000000,3662750.00000000,500mE44970N36625
4497750.00000000,3662750.00000000,500mE44975N36625
4498250.00000000,3662750.00000000,500mE44980N36625
4475750.00000000,3663250.00000000,500mE44755N36630
4476250.00000000,3663250.00000000,500mE44760N36630
4476750.00000000,3663250.00000000,500mE44765N36630
4477250.00000000,3663250.00000000,500mE44770N36630
4477750.00000000,3663250.00000000,500mE44775N36630
4478250.00000000,3663250.00000000,500mE44780N36630
4478750.00000000,3663250.00000000,500mE44785N36630
4479250.00000000,3663250.00000000,500mE44790N36630
4479750.00000000,3663250.00000000,500mE44795N36630
4480250.00000000,3663250.00000000,500mE44800N36630
4480750.00000000,3663250.00000000,500mE44805N36630
4481250.00000000,3663250.00000000,500mE44810N36630
4481750.00000000,3663250.00000000,500mE44815N36630
4482250.00000000,3663250.00000000,500mE44820N36630
4482750.00000000,3663250.00000000,500mE44825N36630
4483250.00000000,3663250.00000000,500mE44830N36630
4483750.00000000,3663250.00000000,500mE44835N36630
4484250.00000000,3663250.00000000,500mE44840N36630
4484750.00000000,3663250.00000000,500mE44845N36630
4485250.00000000,3663250.00000000,500mE44850N36630
4485750.00000000,3663250.00000000,500mE44855N36630
4486250.00000000,3663250.00000000,500mE44860N36630
4486750.00000000,3663250.00000000,500mE44865N36630
4487250.00000000,3663250.00000000,500mE44870N36630
4487750.00000000,3663250.00000000,500mE44875N36630
4488250.00000000,3663250.00000000,500mE44880N36630
4488750.00000000,3663250.00000000,500mE44885N36630
4489250.00000000,3663250.00000000,500mE44890N36630
4489750.00000000,3663250.00000000,500mE44895N36630
4490250.00000000,3663250.00000000,500mE44900N36630
4490750.00000000,3663250.00000000,500mE44905N36630
4491250.00000000,3663250.00000000,500mE44910N36630
4491750.00000000,3663250.00000000,500mE44915N36630
4492250.00000000,3663250.00000000,500mE44920N36630
4492750.00000000,3663250.00000000,500mE44925N36630
4493250.00000000,3663250.00000000,500mE44930N36630
4493750.00000000,3663250.00000000,500mE44935N36630
4494250.00000000,3663250.00000000,500mE44940N36630
4494750.00000000,3663250.00000000,500mE44945N36630
4495250.00000000,3663250.00000000,500mE44950N36630
4495750.00000000,3663250.00000000,500mE44955N36630
4496250.00000000,3663250.00000000,500mE44960N36630
4496750.00000000,3663250.00000000,500mE44965N36630
4497250.00000000,3663250.00000000,500mE44970N36630
4497750.00000000,3663250.00000000,500mE44975N36630
4498250.00000000,3663250.00000000,500mE44980N36630
4472750.00000000,3663750.00000000,500mE44725N36635
4473250.00000000,3663750.00000000,500mE44730N36635
4473750.00000000,3663750.00000000,500mE44735N36635
4474250.00000000,3663750.00000000,500mE44740N36635
4474750.00000000,3663750.00000000,500mE44745N36635
4475250.00000000,3663750.00000000,500mE44750N36635
4475750.00000000,3663750.00000000,500mE44755N36635
4476250.00000000,3663750.00000000,500mE44760N36635
4476750.00000000,3663750.00000000,500mE44765N36635
4477250.00000000,3663750.00000000,500mE44770N36635
4477750.00000000,3663750.00000000,500mE44775N36635
4478250.00000000,3663750.00000000,500mE44780N36635
4478750.00000000,3663750.00000000,500mE44785N36635
4479250.00000000,3663750.00000000,500mE44790N36635
4479750.00000000,3663750.00000000,500mE44795N36635
4480250.00000000,3663750.00000000,500mE44800N36635
4480750.00000000,3663750.00000000,500mE44805N36635
4481250.00000000,3663750.00000000,500mE44810N36635
4481750.00000000,3663750.00000000,500mE44815N36635
4482250.00000000,3663750.00000000,500mE44820N36635
4482750.00000000,3663750.00000000,500mE44825N36635
4483250.00000000,3663750.00000000,500mE44830N36635
4483750.00000000,3663750.00000000,500mE44835N36635
4484250.00000000,3663750.00000000,500mE44840N36635
4484750.00000000,3663750.00000000,500mE44845N36635
4485250.00000000,3663750.00000000,500mE44850N36635
4485750.00000000,3663750.00000000,500mE44855N36635
4486250.00000000,3663750.00000000,500mE44860N36635
4486750.00000000,3663750.00000000,500mE44865N36635
4487250.00000000,3663750.00000000,500mE44870N36635
4487750.00000000,3663750.00000000,500mE44875N36635
4488250.00000000,3663750.00000000,500mE44880N36635
4488750.00000000,3663750.00000000,500mE44885N36635
4489250.00000000,3663750.00000000,500mE44890N36635
4489750.00000000,3663750.00000000,500mE44895N36635
4490250.00000000,3663750.00000000,500mE44900N36635
4490750.00000000,3663750.00000000,500mE44905N36635
4491250.00000000,3663750.00000000,500mE44910N36635
4491750.00000000,3663750.00000000,500mE44915N36635
4492250.00000000,3663750.00000000,500mE44920N36635
4492750.00000000,3663750.00000000,500mE44925N36635
4493250.00000000,3663750.00000000,500mE44930N36635
4493750.00000000,3663750.00000000,500mE44935N36635
4494250.00000000,3663750.00000000,500mE44940N36635
4494750.00000000,3663750.00000000,500mE44945N36635
4495250.00000000,3663750.00000000,500mE44950N36635
4495750.00000000,3663750.00000000,500mE44955N36635
4496250.00000000,3663750.00000000,500mE44960N36635
4496750.00000000,3663750.00000000,500mE44965N36635
4497250.00000000,3663750.00000000,500mE44970N36635
4472750.00000000,3664250.00000000,500mE44725N36640
4473250.00000000,3664250.00000000,500mE44730N36640
4473750.00000000,3664250.00000000,500mE44735N36640
4474250.00000000,3664250.00000000,500mE44740N36640
4474750.00000000,3664250.00000000,500mE44745N36640
4475250.00000000,3664250.00000000,500mE44750N36640
4475750.00000000,3664250.00000000,500mE44755N36640
4476250.00000000,3664250.00000000,500mE44760N36640
4476750.00000000,3664250.00000000,500mE44765N36640
4477250.00000000,3664250.00000000,500mE44770N36640
4477750.00000000,3664250.00000000,500mE44775N36640
4478250.00000000,3664250.00000000,500mE44780N36640
4478750.00000000,3664250.00000000,500mE44785N36640
4479250.00000000,3664250.00000000,500mE44790N36640
4479750.00000000,3664250.00000000,500mE44795N36640
4480250.00000000,3664250.00000000,500mE44800N36640
4480750.00000000,3664250.00000000,500mE44805N36640
4481250.00000000,3664250.00000000,500mE44810N36640
4481750.00000000,3664250.00000000,500mE44815N36640
4482250.00000000,3664250.00000000,500mE44820N36640
4482750.00000000,3664250.00000000,500mE44825N36640
4483250.00000000,3664250.00000000,500mE44830N36640
4483750.00000000,3664250.00000000,500mE44835N36640
4484250.00000000,3664250.00000000,500mE44840N36640
4484750.00000000,3664250.00000000,500mE44845N36640
4485250.00000000,3664250.00000000,500mE44850N36640
4485750.00000000,3664250.00000000,500mE44855N36640
4486250.00000000,3664250.00000000,500mE44860N36640
4486750.00000000,3664250.00000000,500mE44865N36640
4487250.00000000,3664250.00000000,500mE44870N36640
4487750.00000000,3664250.00000000,500mE44875N36640
4488250.00000000,3664250.00000000,500mE44880N36640
4488750.00000000,3664250.00000000,500mE44885N36640
4489250.00000000,3664250.00000000,500mE44890N36640
4489750.00000000,3664250.00000000,500mE44895N36640
4490250.00000000,3664250.00000000,500mE44900N36640
4490750.00000000,3664250.00000000,500mE44905N36640
4491250.00000000,3664250.00000000,500mE44910N36640
4491750.00000000,3664250.00000000,500mE44915N36640
4492250.00000000,3664250.00000000,500mE44920N36640
4492750.00000000,3664250.00000000,500mE44925N36640
4493250.00000000,3664250.00000000,500mE44930N36640
4493750.00000000,3664250.00000000,500mE44935N36640
4494250.00000000,3664250.00000000,500mE44940N36640
4494750.00000000,3664250.00000000,500mE44945N36640
4495250.00000000,3664250.00000000,500mE44950N36640
4495750.00000000,3664250.00000000,500mE44955N36640
4496250.00000000,3664250.00000000,500mE44960N36640
4496750.00000000,3664250.00000000,500mE44965N36640
4497250.00000000,3664250.00000000,500mE44970N36640
4469750.00000000,3664750.00000000,500mE44695N36645
4470250.00000000,3664750.00000000,500mE44700N36645
4470750.00000000,3664750.00000000,500mE44705N36645
4471250.00000000,3664750.00000000,500mE44710N36645
4471750.00000000,3664750.00000000,500mE44715N36645
4472250.00000000,3664750.00000000,500mE44720N36645
4472750.00000000,3664750.00000000,500mE44725N36645
