XCoord,YCoord,layer
4489750,3685250,0.521724734846423
4490250,3685250,0
4490750,3685250,0
4491250,3685250,0
4491750,3685250,0
4492250,3685250,0
4492750,3685250,0
4493250,3685250,0
4493750,3685250,0
4494250,3685250,0
4494750,3685250,0
4495250,3685250,0
4495750,3685250,0
4496250,3685250,0
4496750,3685250,0
4497250,3685250,0
4497750,3685250,0
4498250,3685250,0
4498750,3685250,0
4499250,3685250,0
4499750,3685250,0
4500250,3685250,0
4500750,3685250,0
4501250,3685250,0
4501750,3685250,0
4502250,3685250,0
4502750,3685250,0
4503250,3685250,0
4503750,3685250,0
4504250,3685250,0
4504750,3685250,0
4505250,3685250,0
4505750,3685250,0
4506250,3685250,0
4506750,3685250,0
4507250,3685250,0
4507750,3685250,0
4508250,3685250,0
4508750,3685250,0
4509250,3685250,0
4509750,3685250,0
4510250,3685250,0
4510750,3685250,0
4511250,3685250,0
4511750,3685250,0
4512250,3685250,0
4512750,3685250,0
4513250,3685250,0
4513750,3685250,0
4459750,3684750,1
4460250,3684750,1
4460750,3684750,1
4461250,3684750,1
4461750,3684750,1
4462250,3684750,1
4462750,3684750,1
4463250,3684750,1
4463750,3684750,1
4464250,3684750,1
4464750,3684750,1
4465250,3684750,1
4465750,3684750,1
4466250,3684750,1
4466750,3684750,1
4467250,3684750,1
4467750,3684750,1
4468250,3684750,1
4468750,3684750,1
4469250,3684750,1
4469750,3684750,1
4470250,3684750,1
4470750,3684750,1
4471250,3684750,1
4471750,3684750,1
4472250,3684750,1
4472750,3684750,1
4473250,3684750,1
4473750,3684750,1
4474250,3684750,1
4474750,3684750,1
4475250,3684750,1
4475750,3684750,0.0232998588840952
4476250,3684750,0
4476750,3684750,0
4477250,3684750,0
4477750,3684750,0
4478250,3684750,0
4478750,3684750,0
4479250,3684750,0
4479750,3684750,0
4480250,3684750,0
4480750,3684750,0
4481250,3684750,0
4481750,3684750,0
4482250,3684750,0
4482750,3684750,0
4483250,3684750,0
4483750,3684750,0
4484250,3684750,0
4484750,3684750,0
4485250,3684750,0
4485750,3684750,0
4486250,3684750,0
4486750,3684750,0
4487250,3684750,0
4487750,3684750,0
4488250,3684750,0
4488750,3684750,0
4489250,3684750,0
4489750,3684750,0
4490250,3684750,0
4490750,3684750,0
4491250,3684750,0
4491750,3684750,0
4492250,3684750,0
4492750,3684750,0
4493250,3684750,0
4493750,3684750,0
4494250,3684750,0
4494750,3684750,0
4495250,3684750,0
4495750,3684750,0
4496250,3684750,0
4496750,3684750,0
4497250,3684750,0
4497750,3684750,0
4498250,3684750,0
4498750,3684750,0
4499250,3684750,0
4499750,3684750,0
4500250,3684750,0
4500750,3684750,0
4501250,3684750,0
4501750,3684750,0
4502250,3684750,0
4502750,3684750,0
4503250,3684750,0
4503750,3684750,0
4504250,3684750,0
4504750,3684750,0
4505250,3684750,0
4505750,3684750,0
4506250,3684750,0
4506750,3684750,0
4507250,3684750,0
4507750,3684750,0
4508250,3684750,0
4508750,3684750,0
4509250,3684750,0
4509750,3684750,0
4510250,3684750,0
4510750,3684750,0
4511250,3684750,0
4511750,3684750,0
4512250,3684750,0
4512750,3684750,0
4513250,3684750,0
4513750,3684750,0
4459750,3684250,1
4460250,3684250,1
4460750,3684250,1
4461250,3684250,1
4461750,3684250,1
4462250,3684250,1
4462750,3684250,1
4463250,3684250,1
4463750,3684250,1
4464250,3684250,1
4464750,3684250,1
4465250,3684250,1
4465750,3684250,1
4466250,3684250,1
4466750,3684250,1
4467250,3684250,1
4467750,3684250,1
4468250,3684250,1
4468750,3684250,1
4469250,3684250,1
4469750,3684250,1
4470250,3684250,1
4470750,3684250,1
4471250,3684250,1
4471750,3684250,1
4472250,3684250,1
4472750,3684250,1
4473250,3684250,1
4473750,3684250,1
4474250,3684250,1
4474750,3684250,1
4475250,3684250,1
4475750,3684250,0.75003276060972
4476250,3684250,0
4476750,3684250,0
4477250,3684250,0
4477750,3684250,0
4478250,3684250,0
4478750,3684250,0
4479250,3684250,0
4479750,3684250,0
4480250,3684250,0
4480750,3684250,0
4481250,3684250,0
4481750,3684250,0
4482250,3684250,0
4482750,3684250,0
4483250,3684250,0
4483750,3684250,0
4484250,3684250,0
4484750,3684250,0
4485250,3684250,0
4485750,3684250,0
4486250,3684250,0
4486750,3684250,0
4487250,3684250,0
4487750,3684250,0
4488250,3684250,0
4488750,3684250,0
4489250,3684250,0
4489750,3684250,0
4490250,3684250,0
4490750,3684250,0
4491250,3684250,0
4491750,3684250,0
4492250,3684250,0
4492750,3684250,0
4493250,3684250,0
4493750,3684250,0
4494250,3684250,0
4494750,3684250,0
4495250,3684250,0
4495750,3684250,0
4496250,3684250,0
4496750,3684250,0
4497250,3684250,0
4497750,3684250,0
4498250,3684250,0
4498750,3684250,0
4499250,3684250,0
4499750,3684250,0
4500250,3684250,0
4500750,3684250,0
4501250,3684250,0
4501750,3684250,0
4502250,3684250,0
4502750,3684250,0
4503250,3684250,0
4503750,3684250,0
4504250,3684250,0
4504750,3684250,0
4505250,3684250,0
4505750,3684250,0
4506250,3684250,0
4506750,3684250,0
4507250,3684250,0
4507750,3684250,0
4508250,3684250,0
4508750,3684250,0
4509250,3684250,0
4509750,3684250,0
4510250,3684250,0
4510750,3684250,0
4511250,3684250,0
4511750,3684250,0
4512250,3684250,0
4512750,3684250,0
4513250,3684250,0
4513750,3684250,0
4459750,3683750,1
4460250,3683750,1
4460750,3683750,1
4461250,3683750,1
4461750,3683750,1
4462250,3683750,1
4462750,3683750,1
4463250,3683750,1
4463750,3683750,1
4464250,3683750,1
4464750,3683750,1
4465250,3683750,1
4465750,3683750,1
4466250,3683750,1
4466750,3683750,1
4467250,3683750,1
4467750,3683750,1
4468250,3683750,1
4468750,3683750,1
4469250,3683750,1
4469750,3683750,1
4470250,3683750,1
4470750,3683750,1
4471250,3683750,1
4471750,3683750,1
4472250,3683750,1
4472750,3683750,1
4473250,3683750,1
4473750,3683750,1
4474250,3683750,1
4474750,3683750,1
4475250,3683750,1
4475750,3683750,1
4476250,3683750,0
4476750,3683750,0
4477250,3683750,0
4477750,3683750,0
4478250,3683750,0
4478750,3683750,0
4479250,3683750,0
4479750,3683750,0
4480250,3683750,0
4480750,3683750,0
4481250,3683750,0
4481750,3683750,0
4482250,3683750,0
4482750,3683750,0
4483250,3683750,0
4483750,3683750,0
4484250,3683750,0
4484750,3683750,0
4485250,3683750,0
4485750,3683750,0
4486250,3683750,0
4486750,3683750,0
4487250,3683750,0
4487750,3683750,0
4488250,3683750,0
4488750,3683750,0
4489250,3683750,0
4489750,3683750,0
4490250,3683750,0
4490750,3683750,0
4491250,3683750,0
4491750,3683750,0
4492250,3683750,0
4492750,3683750,0
4493250,3683750,0
4493750,3683750,0
4494250,3683750,0
4494750,3683750,0
4495250,3683750,0
4495750,3683750,0
4496250,3683750,0
4496750,3683750,0
4497250,3683750,0
4497750,3683750,0
4498250,3683750,0
4498750,3683750,0
4499250,3683750,0
4499750,3683750,0
4500250,3683750,0
4500750,3683750,0
4501250,3683750,0
4501750,3683750,0
4502250,3683750,0
4502750,3683750,0
4503250,3683750,0
4503750,3683750,0
4504250,3683750,0
4504750,3683750,0
4505250,3683750,0
4505750,3683750,0
4506250,3683750,0
4506750,3683750,0
4507250,3683750,0
4507750,3683750,0
4508250,3683750,0
4508750,3683750,0
4509250,3683750,0
4509750,3683750,0
4510250,3683750,0
4510750,3683750,0
4511250,3683750,0
4511750,3683750,0
4512250,3683750,0
4512750,3683750,0
4513250,3683750,0
4513750,3683750,0
4459750,3683250,1
4460250,3683250,1
4460750,3683250,1
4461250,3683250,1
4461750,3683250,1
4462250,3683250,1
4462750,3683250,1
4463250,3683250,1
4463750,3683250,1
4464250,3683250,1
4464750,3683250,1
4465250,3683250,1
4465750,3683250,1
4466250,3683250,1
4466750,3683250,1
4467250,3683250,1
4467750,3683250,1
4468250,3683250,1
4468750,3683250,1
4469250,3683250,1
4469750,3683250,1
4470250,3683250,1
4470750,3683250,1
4471250,3683250,1
4471750,3683250,1
4472250,3683250,1
4472750,3683250,1
4473250,3683250,1
4473750,3683250,1
4474250,3683250,1
4474750,3683250,1
4475250,3683250,1
4475750,3683250,1
4476250,3683250,0.263308228278461
4476750,3683250,0
4477250,3683250,0
4477750,3683250,0
4478250,3683250,0
4478750,3683250,0
4479250,3683250,0
4479750,3683250,0
4480250,3683250,0
4480750,3683250,0
4481250,3683250,0
4481750,3683250,0
4482250,3683250,0
4482750,3683250,0
4483250,3683250,0
4483750,3683250,0
4484250,3683250,0
4484750,3683250,0
4485250,3683250,0
4485750,3683250,0
4486250,3683250,0
4486750,3683250,0
4487250,3683250,0
4487750,3683250,0
4488250,3683250,0
4488750,3683250,0
4489250,3683250,0
4489750,3683250,0
4490250,3683250,0
4490750,3683250,0
4491250,3683250,0
4491750,3683250,0
4492250,3683250,0
4492750,3683250,0
4493250,3683250,0
4493750,3683250,0
4494250,3683250,0
4494750,3683250,0
4495250,3683250,0
4495750,3683250,0
4496250,3683250,0
4496750,3683250,0
4497250,3683250,0
4497750,3683250,0
4498250,3683250,0
4498750,3683250,0
4499250,3683250,0
4499750,3683250,0
4500250,3683250,0
4500750,3683250,0
4501250,3683250,0
4501750,3683250,0
4502250,3683250,0
4502750,3683250,0
4503250,3683250,0
4503750,3683250,0
4504250,3683250,0
4504750,3683250,0
4505250,3683250,0
4505750,3683250,0
4506250,3683250,0
4506750,3683250,0
4507250,3683250,0
4507750,3683250,0
4508250,3683250,0
4508750,3683250,0
4509250,3683250,0
4509750,3683250,0
4510250,3683250,0
4510750,3683250,0
4511250,3683250,0
4511750,3683250,0
4512250,3683250,0
4512750,3683250,0
4513250,3683250,0
4513750,3683250,0
4459750,3682750,1
4460250,3682750,1
4460750,3682750,1
4461250,3682750,1
4461750,3682750,1
4462250,3682750,1
4462750,3682750,1
4463250,3682750,1
4463750,3682750,1
4464250,3682750,1
4464750,3682750,1
4465250,3682750,1
4465750,3682750,1
4466250,3682750,1
4466750,3682750,1
4467250,3682750,1
4467750,3682750,1
4468250,3682750,1
4468750,3682750,1
4469250,3682750,1
4469750,3682750,1
4470250,3682750,1
4470750,3682750,1
4471250,3682750,1
4471750,3682750,1
4472250,3682750,1
4472750,3682750,1
4473250,3682750,1
4473750,3682750,1
4474250,3682750,1
4474750,3682750,1
4475250,3682750,1
4475750,3682750,1
4476250,3682750,0.983074906382375
4476750,3682750,0
4477250,3682750,0
4477750,3682750,0
4478250,3682750,0
4478750,3682750,0
4479250,3682750,0
4479750,3682750,0
4480250,3682750,0
4480750,3682750,0
4481250,3682750,0
4481750,3682750,0
4482250,3682750,0
4482750,3682750,0
4483250,3682750,0
4483750,3682750,0
4484250,3682750,0
4484750,3682750,0
4485250,3682750,0
4485750,3682750,0
4486250,3682750,0
4486750,3682750,0
4487250,3682750,0
4487750,3682750,0
4488250,3682750,0
4488750,3682750,0
4489250,3682750,0
4489750,3682750,0
4490250,3682750,0
4490750,3682750,0
4491250,3682750,0
4491750,3682750,0
4492250,3682750,0
4492750,3682750,0
4493250,3682750,0
4493750,3682750,0
4494250,3682750,0
4494750,3682750,0
4495250,3682750,0
4495750,3682750,0
4496250,3682750,0
4496750,3682750,0
4497250,3682750,0
4497750,3682750,0
4498250,3682750,0
4498750,3682750,0
4499250,3682750,0
4499750,3682750,0
4500250,3682750,0
4500750,3682750,0
4501250,3682750,0
4501750,3682750,0
4502250,3682750,0
4502750,3682750,0
4503250,3682750,0
4503750,3682750,0
4504250,3682750,0
4504750,3682750,0
4505250,3682750,0
4505750,3682750,0
4506250,3682750,0
4506750,3682750,0
4507250,3682750,0
4507750,3682750,0
4508250,3682750,0
4508750,3682750,0
4509250,3682750,0
4509750,3682750,0
4510250,3682750,0
4510750,3682750,0
4511250,3682750,0
4511750,3682750,0
4512250,3682750,0
4512750,3682750,0
4513250,3682750,0
4513750,3682750,0
4459750,3682250,1
4460250,3682250,1
4460750,3682250,1
4461250,3682250,1
4461750,3682250,1
4462250,3682250,1
4462750,3682250,1
4463250,3682250,1
4463750,3682250,1
4464250,3682250,1
4464750,3682250,1
4465250,3682250,1
4465750,3682250,1
4466250,3682250,1
4466750,3682250,1
4467250,3682250,1
4467750,3682250,1
4468250,3682250,1
4468750,3682250,1
4469250,3682250,1
4469750,3682250,1
4470250,3682250,1
4470750,3682250,1
4471250,3682250,1
4471750,3682250,1
4472250,3682250,1
4472750,3682250,1
4473250,3682250,1
4473750,3682250,1
4474250,3682250,1
4474750,3682250,1
4475250,3682250,1
4475750,3682250,1
4476250,3682250,1
4476750,3682250,0
4477250,3682250,0
4477750,3682250,0
4478250,3682250,0
4478750,3682250,0
4479250,3682250,0
4479750,3682250,0
4480250,3682250,0
4480750,3682250,0
4481250,3682250,0
4481750,3682250,0
4482250,3682250,0
4482750,3682250,0
4483250,3682250,0
4483750,3682250,0
4484250,3682250,0
4484750,3682250,0
4485250,3682250,0
4485750,3682250,0
4486250,3682250,0
4486750,3682250,0
4487250,3682250,0
4487750,3682250,0
4488250,3682250,0
4488750,3682250,0
4489250,3682250,0
4489750,3682250,0
4490250,3682250,0
4490750,3682250,0
4491250,3682250,0
4491750,3682250,0
4492250,3682250,0
4492750,3682250,0
4493250,3682250,0
4493750,3682250,0
4494250,3682250,0
4494750,3682250,0
4495250,3682250,0
4495750,3682250,0
4496250,3682250,0
4496750,3682250,0
4497250,3682250,0
4497750,3682250,0
4498250,3682250,0
4498750,3682250,0
4499250,3682250,0
4499750,3682250,0
4500250,3682250,0
4500750,3682250,0
4501250,3682250,0
4501750,3682250,0
4502250,3682250,0
4502750,3682250,0
4503250,3682250,0
4503750,3682250,0
4504250,3682250,0
4504750,3682250,0
4505250,3682250,0
4505750,3682250,0
4506250,3682250,0
4506750,3682250,0
4507250,3682250,0
4507750,3682250,0
4508250,3682250,0
4508750,3682250,0
4509250,3682250,0
4509750,3682250,0
4510250,3682250,0
4510750,3682250,0
4511250,3682250,0
4511750,3682250,0
4512250,3682250,0
4512750,3682250,0
4513250,3682250,0
4513750,3682250,0
4459750,3681750,1
4460250,3681750,1
4460750,3681750,1
4461250,3681750,1
4461750,3681750,1
4462250,3681750,1
4462750,3681750,1
4463250,3681750,1
4463750,3681750,1
4464250,3681750,1
4464750,3681750,1
4465250,3681750,1
4465750,3681750,1
4466250,3681750,1
4466750,3681750,1
4467250,3681750,1
4467750,3681750,1
4468250,3681750,1
4468750,3681750,1
4469250,3681750,1
4469750,3681750,1
4470250,3681750,1
4470750,3681750,1
4471250,3681750,1
4471750,3681750,1
4472250,3681750,1
4472750,3681750,1
4473250,3681750,1
4473750,3681750,1
4474250,3681750,1
4474750,3681750,1
4475250,3681750,1
4475750,3681750,1
4476250,3681750,1
4476750,3681750,0
4477250,3681750,0
4477750,3681750,0
4478250,3681750,0
4478750,3681750,0
4479250,3681750,0
4479750,3681750,0
4480250,3681750,0
4480750,3681750,0
4481250,3681750,0
4481750,3681750,0
4482250,3681750,0
4482750,3681750,0
4483250,3681750,0
4483750,3681750,0
4484250,3681750,0
4484750,3681750,0
4485250,3681750,0
4485750,3681750,0
4486250,3681750,0
4486750,3681750,0
4487250,3681750,0
4487750,3681750,0
4488250,3681750,0
4488750,3681750,0
4489250,3681750,0
4489750,3681750,0
4490250,3681750,0
4490750,3681750,0
4491250,3681750,0
4491750,3681750,0
4492250,3681750,0
4492750,3681750,0
4493250,3681750,0
4493750,3681750,0
4494250,3681750,0
4494750,3681750,0
4495250,3681750,0
4495750,3681750,0
4496250,3681750,0
4496750,3681750,0
4497250,3681750,0
4497750,3681750,0
4498250,3681750,0
4498750,3681750,0
4499250,3681750,0
4499750,3681750,0
4500250,3681750,0
4500750,3681750,0
4501250,3681750,0
4501750,3681750,0
4502250,3681750,0
4502750,3681750,0
4503250,3681750,0
4503750,3681750,0
4504250,3681750,0
4504750,3681750,0
4505250,3681750,0
4505750,3681750,0
4506250,3681750,0
4506750,3681750,0
4507250,3681750,0
4507750,3681750,0
4508250,3681750,0
4508750,3681750,0
4509250,3681750,0
4509750,3681750,0
4510250,3681750,0
4510750,3681750,0
4511250,3681750,0
4511750,3681750,0
4512250,3681750,0
4512750,3681750,0
4513250,3681750,0
4513750,3681750,0
4459750,3681250,1
4460250,3681250,1
4460750,3681250,1
4461250,3681250,1
4461750,3681250,1
4462250,3681250,1
4462750,3681250,1
4463250,3681250,1
4463750,3681250,1
4464250,3681250,1
4464750,3681250,1
4465250,3681250,1
4465750,3681250,1
4466250,3681250,1
4466750,3681250,1
4467250,3681250,1
4467750,3681250,1
4468250,3681250,1
4468750,3681250,1
4469250,3681250,1
4469750,3681250,1
4470250,3681250,1
4470750,3681250,1
4471250,3681250,1
4471750,3681250,1
4472250,3681250,1
4472750,3681250,1
4473250,3681250,1
4473750,3681250,1
4474250,3681250,1
4474750,3681250,1
4475250,3681250,1
4475750,3681250,1
4476250,3681250,1
4476750,3681250,0
4477250,3681250,0
4477750,3681250,0
4478250,3681250,0
4478750,3681250,0
4479250,3681250,0
4479750,3681250,0
4480250,3681250,0
4480750,3681250,0
4481250,3681250,0
4481750,3681250,0
4482250,3681250,0
4482750,3681250,0
4483250,3681250,0
4483750,3681250,0
4484250,3681250,0
4484750,3681250,0
4485250,3681250,0
4485750,3681250,0
4486250,3681250,0
4486750,3681250,0
4487250,3681250,0
4487750,3681250,0
4488250,3681250,0
4488750,3681250,0
4489250,3681250,0
4489750,3681250,0
4490250,3681250,0
4490750,3681250,0
4491250,3681250,0
4491750,3681250,0
4492250,3681250,0
4492750,3681250,0
4493250,3681250,0
4493750,3681250,0
4494250,3681250,0
4494750,3681250,0
4495250,3681250,0
4495750,3681250,0
4496250,3681250,0
4496750,3681250,0
4497250,3681250,0
4497750,3681250,0
4498250,3681250,0
4498750,3681250,0
4499250,3681250,0
4499750,3681250,0
4500250,3681250,0
4500750,3681250,0
4501250,3681250,0
4501750,3681250,0
4502250,3681250,0
4502750,3681250,0
4503250,3681250,0
4503750,3681250,0
4504250,3681250,0
4504750,3681250,0
4505250,3681250,0
4505750,3681250,0
4506250,3681250,0
4506750,3681250,0
4507250,3681250,0
4507750,3681250,0
4508250,3681250,0
4508750,3681250,0
4509250,3681250,0
4509750,3681250,0
4510250,3681250,0
4510750,3681250,0
4511250,3681250,0
4511750,3681250,0
4512250,3681250,0
4512750,3681250,0
4513250,3681250,0
4513750,3681250,0
4459750,3680750,1
4460250,3680750,1
4460750,3680750,1
4461250,3680750,1
4461750,3680750,1
4462250,3680750,1
4462750,3680750,1
4463250,3680750,1
4463750,3680750,1
4464250,3680750,1
4464750,3680750,1
4465250,3680750,1
4465750,3680750,1
4466250,3680750,1
4466750,3680750,1
4467250,3680750,1
4467750,3680750,1
4468250,3680750,1
4468750,3680750,1
4469250,3680750,1
4469750,3680750,1
4470250,3680750,1
4470750,3680750,1
4471250,3680750,1
4471750,3680750,1
4472250,3680750,1
4472750,3680750,1
4473250,3680750,1
4473750,3680750,1
4474250,3680750,1
4474750,3680750,1
4475250,3680750,1
4475750,3680750,1
4476250,3680750,1
4476750,3680750,0.776583695942569
4477250,3680750,0
4477750,3680750,0
4478250,3680750,0
4478750,3680750,0
4479250,3680750,0
4479750,3680750,0
4480250,3680750,0
4480750,3680750,0
4481250,3680750,0
4481750,3680750,0
4482250,3680750,0
4482750,3680750,0
4483250,3680750,0
4483750,3680750,0
4484250,3680750,0
4484750,3680750,0
4485250,3680750,0
4485750,3680750,0
4486250,3680750,0
4486750,3680750,0
4487250,3680750,0
4487750,3680750,0
4488250,3680750,0
4488750,3680750,0
4489250,3680750,0
4489750,3680750,0
4490250,3680750,0
4490750,3680750,0
4491250,3680750,0
4491750,3680750,0
4492250,3680750,0
4492750,3680750,0
4493250,3680750,0
4493750,3680750,0
4494250,3680750,0
4494750,3680750,0
4495250,3680750,0
4495750,3680750,0
4496250,3680750,0
4496750,3680750,0
4497250,3680750,0
4497750,3680750,0
4498250,3680750,0
4498750,3680750,0
4499250,3680750,0
4499750,3680750,0
4500250,3680750,0
4500750,3680750,0
4501250,3680750,0
4501750,3680750,0
4502250,3680750,0
4502750,3680750,0
4503250,3680750,0
4503750,3680750,0
4504250,3680750,0
4504750,3680750,0
4505250,3680750,0
4505750,3680750,0
4506250,3680750,0
4506750,3680750,0
4507250,3680750,0
4507750,3680750,0
4508250,3680750,0
4508750,3680750,0
4509250,3680750,0
4509750,3680750,0
4510250,3680750,0
4510750,3680750,0
4511250,3680750,0
4511750,3680750,0
4512250,3680750,0
4512750,3680750,0
4513250,3680750,0
4513750,3680750,0
4459750,3680250,1
4460250,3680250,1
4460750,3680250,1
4461250,3680250,1
4461750,3680250,1
4462250,3680250,1
4462750,3680250,1
4463250,3680250,1
4463750,3680250,1
4464250,3680250,1
4464750,3680250,1
4465250,3680250,1
4465750,3680250,1
4466250,3680250,1
4466750,3680250,1
4467250,3680250,1
4467750,3680250,1
4468250,3680250,1
4468750,3680250,1
4469250,3680250,1
4469750,3680250,1
4470250,3680250,1
4470750,3680250,1
4471250,3680250,1
4471750,3680250,1
4472250,3680250,1
4472750,3680250,1
4473250,3680250,1
4473750,3680250,1
4474250,3680250,1
4474750,3680250,1
4475250,3680250,1
4475750,3680250,1
4476250,3680250,1
4476750,3680250,0.776583695942569
4477250,3680250,0
4477750,3680250,0
4478250,3680250,0
4478750,3680250,0
4479250,3680250,0
4479750,3680250,0
4480250,3680250,0
4480750,3680250,0
4481250,3680250,0
4481750,3680250,0
4482250,3680250,0
4482750,3680250,0
4483250,3680250,0
4483750,3680250,0
4484250,3680250,0
4484750,3680250,0
4485250,3680250,0
4485750,3680250,0
4486250,3680250,0
4486750,3680250,0
